מפעיל,מס' אשכול,אשכול,תת אשכול,מחוז,"מק""ט קו",מס' קו,כיוון,חלופה,שילוט,סידורי תחנה,מקט תחנה,שם תחנה,פעילות בתחנה,תחנת הורדה ראשונה,מרחק מתחנה קודמת,מרחק מתחנת מוצא,זמן נסיעה מתחנת המוצא,קומה,רציף,Lat,Long,קוד עיר,שם עיר,רחוב,מס' בית,סטטוס תחנה,קוד אזור,שם אזור,קוד שיתוף,תיאור קוד השיתוף
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,33,40922,אלונים/כיכר בן גוריון,אסוף והורדה,34,399,22742,35.45000076,,,32.722097,35.130334,2300,קרית טבעון,כיכר בן גוריון,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,34,40927,אלונים/כיכר בן גוריון,אסוף והורדה,35,637,23379,36.83333206,,,32.722245,35.130373,2300,קרית טבעון,כיכר בן גוריון,1,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,35,41687,אלונים/בריכה,אסוף והורדה,36,350,23729,37.58333206,,,32.71937,35.129377,2300,קרית טבעון,האלונים,67,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,36,47052,'אלונים א,אסוף והורדה,37,362,24091,38.38333511,,,32.716721,35.128222,2300,קרית טבעון,האלונים,43,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,37,40921,אלונים/סמטת הלבנה,אסוף והורדה,38,255,24346,38.95000076,,,32.717201,35.125656,2300,קרית טבעון,האלונים,23,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,38,40917,אלונים/הרימונים,אסוף והורדה,39,212,24558,39.40000153,,,32.715946,35.124468,2300,קרית טבעון,האלונים,3,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,39,40916,אלונים/המגדל,אסוף והורדה,40,366,24924,40.20000076,,,32.712735,35.125122,2300,קרית טבעון,האלונים,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,40,43029,צומת טבעון,אסוף והורדה,41,145,25069,40.86666489,,,32.711899,35.125712,2300,קרית טבעון,75,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,41,43023,צומת קריית עמל,אסוף והורדה,42,474,25543,41.36666489,,,32.71156,35.130743,2300,קרית טבעון,75,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,42,51531,צומת התשבי,אסוף והורדה,43,9516,35059,49.20000076,,,32.671848,35.107819,240,יקנעם עילית,70,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,43,52656,צומת יקנעם/מושבה,אסוף והורדה,44,584,35643,49.90000153,,,32.666642,35.107993,240,יקנעם עילית,70,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,44,52255,התמר/התאנה,אסוף והורדה,45,1100,36743,52.23333359,,,32.658228,35.106661,240,יקנעם עילית,התמר,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,45,54223,שד. היובל/האלונים,אסוף והורדה,46,496,37239,53.79999924,,,32.654565,35.104657,240,יקנעם עילית,שדרות היובל,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,46,52631,צאלים / השיקמה,אסוף והורדה,47,293,37532,54.5,,,32.653133,35.102564,240,יקנעם עילית,הצאלים,9,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,47,53430,הצאלים/האורנים,אסוף והורדה,48,390,37922,55.34999847,,,32.651881,35.098781,240,יקנעם עילית,הצאלים,35,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,48,53455,הצאלים/היקינטון,אסוף והורדה,49,476,38398,56.38333511,,,32.649468,35.094593,240,יקנעם עילית,הצאלים,40,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,49,53456,הצאלים/דקל,אסוף והורדה,50,333,38731,57.11666489,,,32.647805,35.091669,240,יקנעם עילית,הצאלים,73,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,50,59591,הצאלים/הערבה,אסוף והורדה,51,366,39097,57.91666794,,,32.645152,35.089936,240,יקנעם עילית,הצאלים,70,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,51,53431,צאלים/רבין,אסוף והורדה,52,198,39295,58.34999847,,,32.643531,35.090735,240,יקנעם עילית,הצאלים,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,52,53436,יער אודם\רבין,אסוף והורדה,53,171,39466,58.71666718,,,32.642381,35.091698,240,יקנעם עילית,יער אודם,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,53,59589,יער אודם/בנטל,אסוף והורדה,54,693,40159,60.21666718,,,32.638187,35.091405,240,יקנעם עילית,יער אודם,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,54,53500,יער אודם/חרמון,אסוף והורדה,55,208,40367,60.75,,,32.637428,35.089505,240,יקנעם עילית,יער אודם,19,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,55,53501,יער אודם/אביטל,אסוף והורדה,56,370,40737,61.48333359,,,32.637234,35.085996,240,יקנעם עילית,יער אודם,3,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,56,53502,שד.יצחק רבין / יער אודם,אסוף והורדה,57,149,40886,61.81666565,,,32.637567,35.084861,240,יקנעם עילית,שדרות יצחק רבין,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,57,53438,ירדן / חצבני,אסוף והורדה,58,295,41181,62.45000076,,,32.639466,35.084142,240,יקנעם עילית,ירדן,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,58,53439,ירדן/בניאס,אסוף והורדה,59,166,41347,62.81666565,,,32.640806,35.083875,240,יקנעם עילית,ירדן,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,59,53440,ירדן\דליות,אסוף והורדה,60,293,41640,63.45000076,,,32.642333,35.086063,240,יקנעם עילית,ירדן,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,60,53441,ירדן/שיאון,אסוף והורדה,61,191,41831,63.86666489,,,32.643876,35.086689,240,יקנעם עילית,ירדן,43,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,61,53442,ירדן/שיאון,אסוף והורדה,62,334,42165,64.59999847,,,32.644427,35.087946,240,יקנעם עילית,ירדן,15,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10190,190,2,0,190,62,53443,ירדן/המיצר,הורדה בלבד,0,201,42366,65.03333282,,,32.643343,35.089195,240,יקנעם עילית,ירדן,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,1,59657,הגליל/הגולן,אסוף בלבד,2,0,0,0,,,32.755456,35.149239,1284,נופית,הגליל,18,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,2,41946,כיכר רמת טבעון,אסוף והורדה,3,4255,4255,9.816666603,,,32.731022,35.144964,2300,קרית טבעון,,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,3,40930,שקדים / רמת הדסה,אסוף והורדה,4,373,4628,10.63333321,,,32.728178,35.143273,2300,קרית טבעון,השקדים,59,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,4,40931,השקדים/המרגניות,אסוף והורדה,5,302,4930,11.30000019,,,32.727152,35.14031,2300,קרית טבעון,השקדים,37,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,5,40925,"בי""ס מיתרים",אסוף והורדה,6,360,5290,12.08333302,,,32.725864,35.136931,2300,קרית טבעון,השקדים,26,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,6,40926,השקדים/ציפורנים,אסוף והורדה,7,401,5691,12.94999981,,,32.723897,35.133703,2300,קרית טבעון,השקדים,3,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,7,40927,אלונים/כיכר בן גוריון,אסוף והורדה,8,392,6083,13.80000019,,,32.722245,35.130373,2300,קרית טבעון,כיכר בן גוריון,1,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,8,41687,אלונים/בריכה,אסוף והורדה,9,350,6433,14.5666666,,,32.71937,35.129377,2300,קרית טבעון,האלונים,67,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,9,47052,'אלונים א,אסוף והורדה,10,362,6795,15.36666679,,,32.716721,35.128222,2300,קרית טבעון,האלונים,43,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,10,40921,אלונים/סמטת הלבנה,אסוף והורדה,11,255,7050,15.91666698,,,32.717201,35.125656,2300,קרית טבעון,האלונים,23,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,11,40917,אלונים/הרימונים,אסוף והורדה,12,212,7262,16.38333321,,,32.715946,35.124468,2300,קרית טבעון,האלונים,3,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,12,40916,אלונים/המגדל,אסוף והורדה,13,366,7628,17.18333244,,,32.712735,35.125122,2300,קרית טבעון,האלונים,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,13,41824,כיכר הציונות,אסוף והורדה,14,135,7763,17.76666641,,,32.711643,35.124548,2300,קרית טבעון,יצחק רבין,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,14,41624,"קק""ל/רבין",אסוף והורדה,15,101,7864,18.11666679,,,32.711396,35.123626,2300,קרית טבעון,קק''ל,4,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,15,41625,"בית ספר קרית עמל/קק""ל",אסוף והורדה,16,179,8043,18.81666756,,,32.710757,35.121919,2300,קרית טבעון,קק''ל,14,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,16,40909,קקל / יגאל אלון,אסוף והורדה,17,368,8411,20.06666756,,,32.712333,35.118858,2300,קרית טבעון,קק''ל,40,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,17,40908,קק'ל / העמק,אסוף והורדה,18,235,8646,21.26666641,,,32.711913,35.116435,2300,קרית טבעון,קק''ל,68,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,18,42168,יצחק רבין/יצחק שדה,אסוף והורדה,19,327,8973,22.26666641,,,32.709938,35.115914,2300,קרית טבעון,יצחק רבין,15,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,19,42584,מרדכי גור / יצחק רבין,אסוף והורדה,20,261,9234,22.83333397,,,32.707848,35.116087,2300,קרית טבעון,מרדכי מוטה גור,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,20,47040,מרדכי גור/דיין,אסוף והורדה,21,314,9548,23.53333282,,,32.705447,35.114325,2300,קרית טבעון,מרדכי מוטה גור,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,21,42604,רותם / הגומא,אסוף והורדה,22,859,10407,25.39999962,,,32.699948,35.11063,2300,קרית טבעון,רותם,25,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,22,46931,רותם/הצבעוני,אסוף והורדה,23,142,10549,25.71666718,,,32.699925,35.109116,2300,קרית טבעון,רותם,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,23,42443,רותם/דבורה הנביאה,אסוף והורדה,24,252,10801,26.26666641,,,32.699848,35.106431,2300,קרית טבעון,רותם,1,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,24,46936,הרצל/נחל קדומים,אסוף והורדה,25,140,10941,26.73333359,,,32.698992,35.106326,2300,קרית טבעון,נחל קדומים,,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,25,42590,'הרצל ב,אסוף והורדה,26,299,11240,27.93333244,,,32.696552,35.107391,2300,קרית טבעון,בנימין זאב הרצל,26,פעיל,322,יקנעם,561,יוקנעם- טבעון
סופרבוס,120,העמקים,יקנעם,גולן גליל ועמקים,10191,191,1,0,191,26,47995,הרצל ב,אסוף והורדה,27,225,11465,28.83333397,,,32.694585,35.107982,2300,קרית טבעון,בנימין זאב הרצל,44,פעיל,322,יקנעם,561,יוקנעם- טבעון
